system:index,ValleyName,annual_total_precipitation,year,.geo
0000000000000000000a_40,KIEWA,92154.83663063284,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_41,KIEWA,92909.46833145454,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_42,KIEWA,76048.30798527796,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_43,KIEWA,71564.34159067355,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_0,LACHLAN,1060488.8483131903,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_1,LACHLAN,1481590.671199264,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_2,LACHLAN,2195793.3908271696,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_3,LACHLAN,1347184.8426641356,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_4,LACHLAN,1586305.6195338708,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_5,LACHLAN,1502595.418350355,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_6,LACHLAN,1688817.6032511676,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_7,LACHLAN,1897581.5626059007,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_8,LACHLAN,1932156.7507418378,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_9,LACHLAN,1337621.5951940292,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_10,LACHLAN,1512678.04915236,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_11,LACHLAN,2134820.750355829,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_12,LACHLAN,1378863.4714285445,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_13,LACHLAN,1636284.1211426135,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_14,LACHLAN,1715839.0907276876,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_15,LACHLAN,1449714.0981443177,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_16,LACHLAN,1683041.1721379706,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_17,LACHLAN,1488023.4574456755,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_18,LACHLAN,1898316.2725034459,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_19,LACHLAN,1475355.3302200704,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_20,LACHLAN,1171410.7435296397,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_21,LACHLAN,1201704.9130968184,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_22,LACHLAN,1289298.86171054,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_23,LACHLAN,1539247.9362520017,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_24,LACHLAN,1121164.7062624143,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_25,LACHLAN,1142753.0483749616,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_26,LACHLAN,1502368.178399599,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_27,LACHLAN,1363739.6511860336,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_28,LACHLAN,1928144.101849566,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_29,LACHLAN,2114014.6839715885,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_30,LACHLAN,1972220.73250921,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_31,LACHLAN,1449279.054828245,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_32,LACHLAN,1507308.437852421,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_33,LACHLAN,1608881.4978206556,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_34,LACHLAN,2122221.025931288,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_35,LACHLAN,1265761.1398312682,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_36,LACHLAN,1257981.4061276047,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_37,LACHLAN,1348536.6580253898,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_38,LACHLAN,1611321.5946778443,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_39,LACHLAN,2081519.776607196,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_40,LACHLAN,2367312.674733091,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_41,LACHLAN,1865664.6699843681,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_42,LACHLAN,2038864.9033519505,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_43,LACHLAN,1518351.3614922431,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_0,LODDON,186864.9449870281,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_1,LODDON,308060.6845403484,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_2,LODDON,289431.08954606665,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_3,LODDON,235589.900111762,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_4,LODDON,302243.8245906592,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_5,LODDON,302449.86521322984,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_6,LODDON,314965.4486511828,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_7,LODDON,328020.3067129645,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_8,LODDON,267232.56386948744,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_9,LODDON,281141.8020576043,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_10,LODDON,268996.24145842757,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_11,LODDON,396629.4127992297,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_12,LODDON,264517.76839445496,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_13,LODDON,271707.8762771245,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_14,LODDON,321464.1802674851,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_15,LODDON,234091.68687899172,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_16,LODDON,233383.17112259063,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_17,LODDON,283054.2316001089,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_18,LODDON,287441.5069092369,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_19,LODDON,281919.2564645704,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_20,LODDON,210521.36230491247,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_21,LODDON,252601.84547657683,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_22,LODDON,242778.92718938156,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_23,LODDON,286055.2831370877,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_24,LODDON,233950.7972744705,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_25,LODDON,232123.39897251944,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_26,LODDON,229256.21903211274,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_27,LODDON,258424.52927563962,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_28,LODDON,363742.48916883615,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_29,LODDON,419801.95369612676,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_30,LODDON,291667.97125667066,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_31,LODDON,268682.7285474002,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_32,LODDON,265218.74221558846,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_33,LODDON,222836.84882987547,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_34,LODDON,314574.55685024813,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_35,LODDON,279635.84201067523,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_36,LODDON,242379.77821988863,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_37,LODDON,276020.82844302774,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_38,LODDON,288767.64392144105,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_39,LODDON,287611.350222929,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_40,LODDON,349952.6635390954,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_41,LODDON,333491.80066775583,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_42,LODDON,302493.3903376433,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_43,LODDON,237331.43143563377,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_0,LOWER MURRAY,787215.3304278981,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_1,LOWER MURRAY,1027126.8092131736,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_2,LOWER MURRAY,1316382.5123460419,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_3,LOWER MURRAY,986017.3843919088,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_4,LOWER MURRAY,1148427.6727536833,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_5,LOWER MURRAY,1276518.5328990046,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_6,LOWER MURRAY,1165636.5062273247,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_7,LOWER MURRAY,1207725.538385088,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_8,LOWER MURRAY,1104821.309393159,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_9,LOWER MURRAY,1106395.6974701064,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_10,LOWER MURRAY,1229344.952363492,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_11,LOWER MURRAY,1622509.606854823,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_12,LOWER MURRAY,1146226.1578810527,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_13,LOWER MURRAY,1158037.5093275534,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_14,LOWER MURRAY,1274883.5231803344,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_15,LOWER MURRAY,1016477.9005549379,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_16,LOWER MURRAY,1152367.6497801677,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_17,LOWER MURRAY,1026273.7746720705,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_18,LOWER MURRAY,1309708.9543928846,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_19,LOWER MURRAY,1163160.8951499488,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_20,LOWER MURRAY,888897.3257831946,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_21,LOWER MURRAY,1071509.7013902788,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_22,LOWER MURRAY,1031818.5218955654,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_23,LOWER MURRAY,1160143.5045074795,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_24,LOWER MURRAY,979846.7689747274,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_25,LOWER MURRAY,1008458.2372143371,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_26,LOWER MURRAY,1025509.7699168499,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_27,LOWER MURRAY,1090386.412828499,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_28,LOWER MURRAY,1405740.5113363555,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_29,LOWER MURRAY,1600174.919937265,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_30,LOWER MURRAY,1271220.5325291336,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_31,LOWER MURRAY,1134787.9719619774,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_32,LOWER MURRAY,1135346.6297236155,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_33,LOWER MURRAY,1060070.176709485,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_34,LOWER MURRAY,1294767.7518390962,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_35,LOWER MURRAY,1136103.619071639,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_36,LOWER MURRAY,952689.9376169789,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_37,LOWER MURRAY,984328.0450070181,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_38,LOWER MURRAY,1101744.7100013373,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_39,LOWER MURRAY,1036796.8273232973,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_40,LOWER MURRAY,1343530.049980475,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_41,LOWER MURRAY,1387035.6596620642,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_42,LOWER MURRAY,1039841.4953050651,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_43,LOWER MURRAY,992857.5445459894,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_0,MACQUARIE,1083618.2248882307,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1,MACQUARIE,1475592.7480028772,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_2,MACQUARIE,2063920.2612829744,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_3,MACQUARIE,1204737.287892158,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_4,MACQUARIE,1437291.3420293492,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_5,MACQUARIE,1409036.744132921,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_6,MACQUARIE,1627427.2286099945,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_7,MACQUARIE,1687351.006060567,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_8,MACQUARIE,1962992.438249003,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_9,MACQUARIE,1179385.4013445245,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_10,MACQUARIE,1486403.0047030407,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_11,MACQUARIE,1810810.919989042,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_12,MACQUARIE,1152425.3936961628,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_13,MACQUARIE,1555011.2733748942,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_14,MACQUARIE,1675724.090603218,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_15,MACQUARIE,1352269.5356049947,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_16,MACQUARIE,1927018.8633749543,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_17,MACQUARIE,1454750.304518218,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_18,MACQUARIE,1918820.829889914,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_19,MACQUARIE,1543844.6563357578,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_20,MACQUARIE,1131639.9322652537,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_21,MACQUARIE,1208859.4140428458,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_22,MACQUARIE,1275261.1267250068,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_23,MACQUARIE,1419716.8317298314,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_24,MACQUARIE,1108412.4249221669,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_25,MACQUARIE,1204197.1031383486,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_26,MACQUARIE,1644658.9032420581,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_27,MACQUARIE,1450710.4987787507,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_28,MACQUARIE,1961620.1954177131,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_29,MACQUARIE,1841617.4795766557,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_30,MACQUARIE,2003411.724538455,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_31,MACQUARIE,1245608.9250260887,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_32,MACQUARIE,1356045.912976552,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_33,MACQUARIE,1437547.445968705,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_34,MACQUARIE,2005836.3528389125,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_35,MACQUARIE,1153355.0286254338,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_36,MACQUARIE,1133708.416354286,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_37,MACQUARIE,1265005.3020488145,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_38,MACQUARIE,1639220.281643566,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_39,MACQUARIE,1910372.5137493962,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_40,MACQUARIE,2290629.0043223393,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_41,MACQUARIE,1485982.909442177,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_42,MACQUARIE,1874984.5071549,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_43,MACQUARIE,1594854.9232197965,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_0,MITTA MITTA,165209.44282641786,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_1,MITTA MITTA,222022.1546507836,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_2,MITTA MITTA,256982.6117598459,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_3,MITTA MITTA,189151.4341764359,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_4,MITTA MITTA,224290.70089912994,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_5,MITTA MITTA,231647.7245566907,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_6,MITTA MITTA,209896.27747536066,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_7,MITTA MITTA,270025.2123657974,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_8,MITTA MITTA,261029.474558867,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_9,MITTA MITTA,250186.04921270773,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_10,MITTA MITTA,218039.5759933121,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_11,MITTA MITTA,285444.2732319047,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_12,MITTA MITTA,225338.94716512357,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_13,MITTA MITTA,248134.52739993256,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_14,MITTA MITTA,275237.85357101954,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_15,MITTA MITTA,187681.4355866799,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_16,MITTA MITTA,202961.12845434813,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_17,MITTA MITTA,216740.14698064124,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_18,MITTA MITTA,255932.28501532733,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_19,MITTA MITTA,230556.65146370584,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_20,MITTA MITTA,200799.94466755117,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_21,MITTA MITTA,183389.38996953162,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_22,MITTA MITTA,207885.0492629023,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_23,MITTA MITTA,245562.83889681275,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_24,MITTA MITTA,154671.09993148744,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_25,MITTA MITTA,165439.60870607512,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_26,MITTA MITTA,197328.6164496817,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_27,MITTA MITTA,194903.12426298205,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_28,MITTA MITTA,251587.26432542483,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_29,MITTA MITTA,281064.60476848885,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_30,MITTA MITTA,276101.8904369849,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_31,MITTA MITTA,256857.88491035585,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_32,MITTA MITTA,234748.49338021284,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_33,MITTA MITTA,233159.23153834502,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_34,MITTA MITTA,278219.0332427654,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_35,MITTA MITTA,230889.95830666224,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_36,MITTA MITTA,236692.26225833368,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_37,MITTA MITTA,215751.21545042892,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_38,MITTA MITTA,232038.148377087,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_39,MITTA MITTA,290522.7889484592,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_40,MITTA MITTA,298762.9518684758,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_41,MITTA MITTA,285443.6379643389,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_42,MITTA MITTA,259393.93587406146,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_43,MITTA MITTA,231379.83885375015,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,MURRUMBIDGEE,1016806.9870325897,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_1,MURRUMBIDGEE,1492648.229961116,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_2,MURRUMBIDGEE,2008128.236222447,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_3,MURRUMBIDGEE,1273841.2969680496,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_4,MURRUMBIDGEE,1534626.1112023592,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_5,MURRUMBIDGEE,1452833.3671416133,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_6,MURRUMBIDGEE,1570825.4994199786,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_7,MURRUMBIDGEE,1937682.8674161686,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_8,MURRUMBIDGEE,1716685.9142603248,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_9,MURRUMBIDGEE,1413773.1454601216,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_10,MURRUMBIDGEE,1428876.0007697132,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
