system:index,Wetland,annual_total_precipitation,subwetland,year,.geo
0000000000000000001d_38,Lake Albacutya,827.4514695443359,,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_39,Lake Albacutya,727.799974959738,,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_40,Lake Albacutya,969.8959214417373,,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_41,Lake Albacutya,935.6442475375006,,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_42,Lake Albacutya,708.538366555817,,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_43,Lake Albacutya,621.326959647618,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_0,Lake Brewster,668.2235345115848,,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_1,Lake Brewster,1002.5809772975304,,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_2,Lake Brewster,1364.051446882416,,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_3,Lake Brewster,829.7175731497653,,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_4,Lake Brewster,908.0466784540345,,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_5,Lake Brewster,882.736375146286,,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_6,Lake Brewster,1092.0138964442644,,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_7,Lake Brewster,1216.930251659599,,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_8,Lake Brewster,962.0643269459406,,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_9,Lake Brewster,756.4550439988866,,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_10,Lake Brewster,715.3701745390891,,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_11,Lake Brewster,1539.089728129611,,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_12,Lake Brewster,832.9686129238091,,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_13,Lake Brewster,869.2249990262237,,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_14,Lake Brewster,875.7652175176378,,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_15,Lake Brewster,929.0079738682391,,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_16,Lake Brewster,961.1956879704607,,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_17,Lake Brewster,1080.7194448859084,,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_18,Lake Brewster,1328.661173425936,,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_19,Lake Brewster,949.272454703088,,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_20,Lake Brewster,652.893696598913,,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_21,Lake Brewster,809.6471201260885,,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_22,Lake Brewster,736.5908921393694,,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_23,Lake Brewster,888.0228982469615,,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_24,Lake Brewster,601.2396199138726,,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_25,Lake Brewster,660.9669684265175,,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_26,Lake Brewster,906.7912812261021,,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_27,Lake Brewster,817.3588195676897,,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_28,Lake Brewster,1255.761258534824,,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_29,Lake Brewster,1488.4996607663584,,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_30,Lake Brewster,1094.9756392469594,,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_31,Lake Brewster,934.582414838847,,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_32,Lake Brewster,933.626990319467,,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_33,Lake Brewster,949.3095124798662,,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_34,Lake Brewster,1369.164104287297,,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_35,Lake Brewster,757.083639628747,,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_36,Lake Brewster,735.5694904530749,,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_37,Lake Brewster,762.6232200910063,,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_38,Lake Brewster,985.6947946415228,,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_39,Lake Brewster,1218.861641941351,,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_40,Lake Brewster,1417.0973563395294,,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_41,Lake Brewster,1194.678456732806,,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_42,Lake Brewster,1203.0010591593443,,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_43,Lake Brewster,774.8558292407615,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_0,Lake Buloke,834.3734894265147,,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_1,Lake Buloke,1303.7956394686416,,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_2,Lake Buloke,1261.637631459096,,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_3,Lake Buloke,954.8055339640263,,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_4,Lake Buloke,1292.1229259750423,,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_5,Lake Buloke,1344.6990128531174,,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_6,Lake Buloke,1392.1085368864676,,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_7,Lake Buloke,1435.2632166736264,,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_8,Lake Buloke,1128.3395149020587,,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_9,Lake Buloke,1164.5272027464475,,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_10,Lake Buloke,1236.0132969751078,,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_11,Lake Buloke,1671.3860238110317,,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_12,Lake Buloke,1065.2618315843977,,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_13,Lake Buloke,1202.1821485229566,,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_14,Lake Buloke,1501.4840678998069,,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_15,Lake Buloke,1029.0144626710928,,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_16,Lake Buloke,1035.5019525976738,,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_17,Lake Buloke,1171.11512682134,,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_18,Lake Buloke,1161.031394589415,,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_19,Lake Buloke,1165.302054911735,,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_20,Lake Buloke,895.0112070985869,,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_21,Lake Buloke,1138.582364235906,,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_22,Lake Buloke,1002.3781334449263,,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_23,Lake Buloke,1265.8747162199488,,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_24,Lake Buloke,881.1339699701936,,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_25,Lake Buloke,943.6868037773113,,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_26,Lake Buloke,894.6025006201921,,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_27,Lake Buloke,1099.1615636541565,,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_28,Lake Buloke,1481.7305862221065,,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_29,Lake Buloke,1724.098256669325,,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_30,Lake Buloke,1138.6842157431677,,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_31,Lake Buloke,1137.9765019984807,,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_32,Lake Buloke,986.0755086306264,,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_33,Lake Buloke,950.2214857287266,,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_34,Lake Buloke,1441.6929334106399,,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_35,Lake Buloke,1222.740617974833,,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_36,Lake Buloke,947.0475179117099,,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_37,Lake Buloke,1285.4593196702938,,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_38,Lake Buloke,1336.320224880471,,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_39,Lake Buloke,1163.8582098935165,,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_40,Lake Buloke,1544.617497784951,,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_41,Lake Buloke,1455.7819781768558,,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_42,Lake Buloke,1159.5303880331562,,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_43,Lake Buloke,1017.0684490548629,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_0,Lake Cowal and Negang Cowal,1708.2939255878036,Lake Cowal,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_1,Lake Cowal and Negang Cowal,2296.2460574245915,Lake Cowal,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_2,Lake Cowal and Negang Cowal,3326.5988691519287,Lake Cowal,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_3,Lake Cowal and Negang Cowal,2175.3435902264773,Lake Cowal,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_4,Lake Cowal and Negang Cowal,2574.831727574152,Lake Cowal,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_5,Lake Cowal and Negang Cowal,2102.1742725192335,Lake Cowal,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_6,Lake Cowal and Negang Cowal,2344.609937104758,Lake Cowal,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_7,Lake Cowal and Negang Cowal,2875.780178852642,Lake Cowal,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_8,Lake Cowal and Negang Cowal,2871.660860443115,Lake Cowal,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_9,Lake Cowal and Negang Cowal,1999.0378295288367,Lake Cowal,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_10,Lake Cowal and Negang Cowal,2304.9952042446416,Lake Cowal,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_11,Lake Cowal and Negang Cowal,3227.391064468552,Lake Cowal,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_12,Lake Cowal and Negang Cowal,2081.4189994386597,Lake Cowal,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_13,Lake Cowal and Negang Cowal,2599.5961989783773,Lake Cowal,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_14,Lake Cowal and Negang Cowal,2470.813494106367,Lake Cowal,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_15,Lake Cowal and Negang Cowal,2241.9226187628856,Lake Cowal,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_16,Lake Cowal and Negang Cowal,2446.937915353682,Lake Cowal,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_17,Lake Cowal and Negang Cowal,2157.2610073814203,Lake Cowal,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_18,Lake Cowal and Negang Cowal,2804.3233685016626,Lake Cowal,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_19,Lake Cowal and Negang Cowal,2373.8820256027516,Lake Cowal,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_20,Lake Cowal and Negang Cowal,1735.0070411862112,Lake Cowal,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_21,Lake Cowal and Negang Cowal,1897.6909808962953,Lake Cowal,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_22,Lake Cowal and Negang Cowal,2046.3553751045583,Lake Cowal,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_23,Lake Cowal and Negang Cowal,2382.306712812068,Lake Cowal,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_24,Lake Cowal and Negang Cowal,1646.1741779444264,Lake Cowal,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_25,Lake Cowal and Negang Cowal,1633.7168839954863,Lake Cowal,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_26,Lake Cowal and Negang Cowal,2559.6519645623134,Lake Cowal,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_27,Lake Cowal and Negang Cowal,2097.039592722117,Lake Cowal,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_28,Lake Cowal and Negang Cowal,3351.6539631993155,Lake Cowal,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_29,Lake Cowal and Negang Cowal,3466.498806372343,Lake Cowal,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_30,Lake Cowal and Negang Cowal,3397.068707841284,Lake Cowal,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_31,Lake Cowal and Negang Cowal,2568.574781418548,Lake Cowal,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_32,Lake Cowal and Negang Cowal,2451.0966086593326,Lake Cowal,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_33,Lake Cowal and Negang Cowal,2400.822177642467,Lake Cowal,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_34,Lake Cowal and Negang Cowal,3387.0733127350895,Lake Cowal,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_35,Lake Cowal and Negang Cowal,1876.180270031387,Lake Cowal,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_36,Lake Cowal and Negang Cowal,1737.005152939815,Lake Cowal,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_37,Lake Cowal and Negang Cowal,2157.897314279687,Lake Cowal,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_38,Lake Cowal and Negang Cowal,2760.9893439021766,Lake Cowal,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_39,Lake Cowal and Negang Cowal,3688.639713745023,Lake Cowal,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_40,Lake Cowal and Negang Cowal,4039.8432149340124,Lake Cowal,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_41,Lake Cowal and Negang Cowal,2747.946392227855,Lake Cowal,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_42,Lake Cowal and Negang Cowal,3505.90299052561,Lake Cowal,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_43,Lake Cowal and Negang Cowal,2423.497344825314,Lake Cowal,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,Lake Cowal and Negang Cowal,722.7030375417542,Nerang Cowal,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_1,Lake Cowal and Negang Cowal,967.4525672155268,Nerang Cowal,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_2,Lake Cowal and Negang Cowal,1423.4345927600768,Nerang Cowal,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_3,Lake Cowal and Negang Cowal,947.0249306227647,Nerang Cowal,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_4,Lake Cowal and Negang Cowal,1030.4155181763217,Nerang Cowal,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_5,Lake Cowal and Negang Cowal,850.2975122138566,Nerang Cowal,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_6,Lake Cowal and Negang Cowal,1028.1969555275114,Nerang Cowal,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_7,Lake Cowal and Negang Cowal,1145.620830771035,Nerang Cowal,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_8,Lake Cowal and Negang Cowal,1252.7624557899496,Nerang Cowal,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_9,Lake Cowal and Negang Cowal,804.5989566594947,Nerang Cowal,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_10,Lake Cowal and Negang Cowal,1016.5105707837087,Nerang Cowal,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_11,Lake Cowal and Negang Cowal,1411.7919044927053,Nerang Cowal,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_12,Lake Cowal and Negang Cowal,865.4507495997,Nerang Cowal,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_13,Lake Cowal and Negang Cowal,1110.4068677327211,Nerang Cowal,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_14,Lake Cowal and Negang Cowal,1011.1996460222731,Nerang Cowal,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_15,Lake Cowal and Negang Cowal,1025.7997853475458,Nerang Cowal,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_16,Lake Cowal and Negang Cowal,1086.8992819849184,Nerang Cowal,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_17,Lake Cowal and Negang Cowal,909.0633400323345,Nerang Cowal,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_18,Lake Cowal and Negang Cowal,1147.4565739409597,Nerang Cowal,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_19,Lake Cowal and Negang Cowal,929.066916454306,Nerang Cowal,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_20,Lake Cowal and Negang Cowal,728.0409220695497,Nerang Cowal,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_21,Lake Cowal and Negang Cowal,781.7826369989152,Nerang Cowal,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_22,Lake Cowal and Negang Cowal,827.3062994800363,Nerang Cowal,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_23,Lake Cowal and Negang Cowal,983.6688913170029,Nerang Cowal,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_24,Lake Cowal and Negang Cowal,674.3197119642706,Nerang Cowal,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_25,Lake Cowal and Negang Cowal,712.4863758683205,Nerang Cowal,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_26,Lake Cowal and Negang Cowal,1069.4443732619286,Nerang Cowal,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_27,Lake Cowal and Negang Cowal,861.6519015349594,Nerang Cowal,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_28,Lake Cowal and Negang Cowal,1339.9465149547539,Nerang Cowal,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_29,Lake Cowal and Negang Cowal,1377.751163526376,Nerang Cowal,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_30,Lake Cowal and Negang Cowal,1452.5029358847469,Nerang Cowal,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_31,Lake Cowal and Negang Cowal,1069.2652355731702,Nerang Cowal,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_32,Lake Cowal and Negang Cowal,1033.3279652810563,Nerang Cowal,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_33,Lake Cowal and Negang Cowal,1018.8634214793934,Nerang Cowal,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_34,Lake Cowal and Negang Cowal,1428.8908247255808,Nerang Cowal,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_35,Lake Cowal and Negang Cowal,801.7622505618077,Nerang Cowal,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_36,Lake Cowal and Negang Cowal,746.5605085384611,Nerang Cowal,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_37,Lake Cowal and Negang Cowal,911.608734304531,Nerang Cowal,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_38,Lake Cowal and Negang Cowal,1199.5788367231687,Nerang Cowal,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_39,Lake Cowal and Negang Cowal,1559.5782430340264,Nerang Cowal,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_40,Lake Cowal and Negang Cowal,1705.2601812652513,Nerang Cowal,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_41,Lake Cowal and Negang Cowal,1161.0924962707595,Nerang Cowal,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_42,Lake Cowal and Negang Cowal,1540.4693312479003,Nerang Cowal,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_43,Lake Cowal and Negang Cowal,1009.192401809786,Nerang Cowal,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,Lake Cowal and Negang Cowal,2430.9969631295576,,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_1,Lake Cowal and Negang Cowal,3263.6986246401184,,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_2,Lake Cowal and Negang Cowal,4750.033461912006,,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_3,Lake Cowal and Negang Cowal,3122.368520849242,,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_4,Lake Cowal and Negang Cowal,3605.247245750473,,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_5,Lake Cowal and Negang Cowal,2952.47178473309,,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_6,Lake Cowal and Negang Cowal,3372.80689263227,,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_7,Lake Cowal and Negang Cowal,4021.4010096236766,,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_8,Lake Cowal and Negang Cowal,4124.423316233064,,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_9,Lake Cowal and Negang Cowal,2803.6367861883314,,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_10,Lake Cowal and Negang Cowal,3321.50577502835,,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_11,Lake Cowal and Negang Cowal,4639.182968961259,,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_12,Lake Cowal and Negang Cowal,2946.86974903836,,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_13,Lake Cowal and Negang Cowal,3710.003066711098,,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_14,Lake Cowal and Negang Cowal,3482.0131401286408,,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_15,Lake Cowal and Negang Cowal,3267.722404110432,,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_16,Lake Cowal and Negang Cowal,3533.8371973386,,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_17,Lake Cowal and Negang Cowal,3066.324347413755,,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_18,Lake Cowal and Negang Cowal,3951.7799424426225,,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_19,Lake Cowal and Negang Cowal,3302.9489420570576,,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_20,Lake Cowal and Negang Cowal,2463.0479632557604,,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_21,Lake Cowal and Negang Cowal,2679.4736178952107,,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_22,Lake Cowal and Negang Cowal,2873.6616745845945,,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_23,Lake Cowal and Negang Cowal,3365.975604129071,,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
