system:index,ValleyName,annual_total_precipitation,year,.geo
0000000000000000000a_42,KIEWA,17167.505405201635,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_43,KIEWA,20421.865519275852,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_0,LACHLAN,423782.76624794333,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_1,LACHLAN,186585.99884628862,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_2,LACHLAN,498306.6104365563,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_3,LACHLAN,609426.0560086166,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_4,LACHLAN,452002.63900181506,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_5,LACHLAN,528363.723527819,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_6,LACHLAN,370951.36874864256,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_7,LACHLAN,538652.0596697008,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_8,LACHLAN,345827.48195444216,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_9,LACHLAN,522650.8959272246,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_10,LACHLAN,431170.52646413975,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_11,LACHLAN,488328.08692874823,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_12,LACHLAN,614161.8516796542,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_13,LACHLAN,185610.50979441256,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_14,LACHLAN,359507.72293834423,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_15,LACHLAN,559040.8141277803,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_16,LACHLAN,409670.06215959263,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_17,LACHLAN,672163.9904337126,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_18,LACHLAN,413855.34529235325,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_19,LACHLAN,391623.0049272548,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_20,LACHLAN,367918.4978547692,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_21,LACHLAN,258302.31787566646,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_22,LACHLAN,452531.4840580139,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_23,LACHLAN,364557.04848681635,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_24,LACHLAN,565435.1782199644,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_25,LACHLAN,285523.44924102956,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_26,LACHLAN,203664.7482196375,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_27,LACHLAN,390001.4336544591,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_28,LACHLAN,249958.7272322438,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_29,LACHLAN,567766.9307901913,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_30,LACHLAN,354245.48626459006,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_31,LACHLAN,325388.0020000907,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_32,LACHLAN,354899.8840475152,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_33,LACHLAN,285462.5603523329,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_34,LACHLAN,424419.7303181703,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_35,LACHLAN,759174.9891297836,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_36,LACHLAN,235586.75205827577,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_37,LACHLAN,179309.7226195437,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_38,LACHLAN,202861.0020487991,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_39,LACHLAN,470452.61568346614,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_40,LACHLAN,509389.2749492273,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_41,LACHLAN,624641.1424642375,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_42,LACHLAN,256614.40055188932,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_43,LACHLAN,341006.9250289541,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_0,LODDON,119368.12569733003,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_1,LODDON,35002.39702100637,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_2,LODDON,133081.27167470596,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_3,LODDON,109143.43117774323,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_4,LODDON,96784.54417983367,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_5,LODDON,103658.96356046338,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_6,LODDON,69790.95871324559,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_7,LODDON,93988.36582327545,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_8,LODDON,89169.07843158624,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_9,LODDON,93610.22879622203,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_10,LODDON,101601.0583484963,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_11,LODDON,105774.31326528247,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_12,LODDON,135213.24718955124,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_13,LODDON,41740.83406213337,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_14,LODDON,76278.98537260738,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_15,LODDON,118169.13380830106,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_16,LODDON,90787.06926907657,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_17,LODDON,72295.72506145544,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_18,LODDON,76324.4220049851,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_19,LODDON,85311.4038808385,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_20,LODDON,84919.832995594,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_21,LODDON,51873.66104685467,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_22,LODDON,95314.31405582781,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_23,LODDON,82732.59275939516,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_24,LODDON,75789.524943096,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_25,LODDON,68976.36089609093,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_26,LODDON,59686.54465537046,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_27,LODDON,76185.1827067487,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_28,LODDON,93362.51488145799,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_29,LODDON,119708.37186577311,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_30,LODDON,83317.4068926657,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_31,LODDON,81612.2267479831,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_32,LODDON,109274.08504431896,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_33,LODDON,58060.3213639867,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_34,LODDON,64319.5821659574,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_35,LODDON,146821.16779705917,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_36,LODDON,76539.99759740148,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_37,LODDON,58619.265026274836,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_38,LODDON,69342.3171889073,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_39,LODDON,75805.97204153117,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_40,LODDON,82341.51923105419,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_41,LODDON,119249.55733031387,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_42,LODDON,47856.81960445856,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_43,LODDON,66936.82176067057,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_0,LOWER MURRAY,398107.1252629322,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_1,LOWER MURRAY,171121.79091299954,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_2,LOWER MURRAY,464295.41228604334,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_3,LOWER MURRAY,501529.1366758055,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_4,LOWER MURRAY,386434.71043549915,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_5,LOWER MURRAY,495342.4791071443,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_6,LOWER MURRAY,307507.5573313811,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_7,LOWER MURRAY,297555.48709416884,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_8,LOWER MURRAY,373242.6616811204,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_9,LOWER MURRAY,397175.8919991265,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_10,LOWER MURRAY,392283.2874961417,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_11,LOWER MURRAY,515949.9713562805,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_12,LOWER MURRAY,444820.26687197346,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_13,LOWER MURRAY,239442.72936619568,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_14,LOWER MURRAY,353247.3625918411,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_15,LOWER MURRAY,509877.3214446611,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_16,LOWER MURRAY,406724.7225347998,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_17,LOWER MURRAY,347526.60456697276,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_18,LOWER MURRAY,298759.3700209025,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_19,LOWER MURRAY,396944.8460360073,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_20,LOWER MURRAY,415647.0123062314,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_21,LOWER MURRAY,229946.10541904627,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_22,LOWER MURRAY,360572.80606702,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_23,LOWER MURRAY,370862.00215685746,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_24,LOWER MURRAY,393031.4242532986,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_25,LOWER MURRAY,257969.24943356696,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_26,LOWER MURRAY,229646.9084995092,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_27,LOWER MURRAY,322336.3096782597,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_28,LOWER MURRAY,380797.1149505313,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_29,LOWER MURRAY,438903.97721373395,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_30,LOWER MURRAY,298482.34278992674,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_31,LOWER MURRAY,296444.95288933854,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_32,LOWER MURRAY,371630.3814358679,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_33,LOWER MURRAY,252420.60006965866,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_34,LOWER MURRAY,277944.57364209456,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_35,LOWER MURRAY,522712.5034616072,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_36,LOWER MURRAY,300033.3573999153,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_37,LOWER MURRAY,239471.16992416326,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_38,LOWER MURRAY,251770.09626516173,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_39,LOWER MURRAY,376371.7896041715,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_40,LOWER MURRAY,313576.43604928686,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_41,LOWER MURRAY,447901.27612838533,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_42,LOWER MURRAY,230091.34796527552,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_43,LOWER MURRAY,263725.6701954815,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_0,MACQUARIE,337024.0471843061,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_1,MACQUARIE,132179.16909397344,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_2,MACQUARIE,373199.30513373204,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_3,MACQUARIE,527873.2318894777,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_4,MACQUARIE,375127.3250941345,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_5,MACQUARIE,497937.76391659153,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_6,MACQUARIE,319655.3526437129,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_7,MACQUARIE,450807.1911681187,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_8,MACQUARIE,264333.50513675687,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_9,MACQUARIE,411586.82309640903,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_10,MACQUARIE,278219.2493116987,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_11,MACQUARIE,339585.46588155,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_12,MACQUARIE,464312.543579937,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_13,MACQUARIE,162052.90568879354,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_14,MACQUARIE,253131.4015387509,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_15,MACQUARIE,508874.860253279,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_16,MACQUARIE,316120.7617742127,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_17,MACQUARIE,766218.6251579775,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_18,MACQUARIE,339029.15976336127,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_19,MACQUARIE,284646.52942864504,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_20,MACQUARIE,298718.85860956216,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_21,MACQUARIE,170163.22781195465,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_22,MACQUARIE,362971.2304681476,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_23,MACQUARIE,297873.0022148924,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_24,MACQUARIE,375677.1561831238,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_25,MACQUARIE,249032.5963591645,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_26,MACQUARIE,150294.49285980733,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_27,MACQUARIE,320973.9025436892,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_28,MACQUARIE,204160.64947935098,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_29,MACQUARIE,526195.7346599072,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_30,MACQUARIE,342806.7898675214,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_31,MACQUARIE,272116.4335874651,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_32,MACQUARIE,260374.63586095438,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_33,MACQUARIE,241481.89808804056,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_34,MACQUARIE,285411.8059212782,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_35,MACQUARIE,620953.9446568957,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_36,MACQUARIE,158516.9951019783,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_37,MACQUARIE,187658.34087743805,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_38,MACQUARIE,165266.59568043225,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_39,MACQUARIE,402925.3728791981,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_40,MACQUARIE,407926.6178376183,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_41,MACQUARIE,609290.8265132663,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_42,MACQUARIE,185180.36690215397,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e_43,MACQUARIE,316097.4009957686,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_0,MITTA MITTA,106067.75024107877,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_1,MITTA MITTA,36723.29501963364,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_2,MITTA MITTA,95400.8570106488,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_3,MITTA MITTA,102337.84412400205,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_4,MITTA MITTA,72290.05191827705,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_5,MITTA MITTA,94167.34948411222,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_6,MITTA MITTA,54477.185092333246,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_7,MITTA MITTA,68420.33935902631,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_8,MITTA MITTA,68416.4944197505,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_9,MITTA MITTA,99587.15586672857,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_10,MITTA MITTA,100725.47223781228,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_11,MITTA MITTA,91827.66982051719,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_12,MITTA MITTA,92004.25298149535,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_13,MITTA MITTA,30251.55498383886,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_14,MITTA MITTA,65751.42405348057,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_15,MITTA MITTA,95926.5074473353,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_16,MITTA MITTA,54657.33335447592,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_17,MITTA MITTA,83725.59987160267,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_18,MITTA MITTA,67915.17613669047,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_19,MITTA MITTA,77497.16811367065,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_20,MITTA MITTA,74076.06529869848,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_21,MITTA MITTA,50599.84873768674,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_22,MITTA MITTA,86265.02242484559,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_23,MITTA MITTA,64338.43979176306,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_24,MITTA MITTA,89843.43385273521,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_25,MITTA MITTA,40790.155534451595,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_26,MITTA MITTA,47169.294263938355,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_27,MITTA MITTA,60878.68065197935,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_28,MITTA MITTA,74631.3416049906,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_29,MITTA MITTA,79319.90453198143,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_30,MITTA MITTA,68124.29222441933,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_31,MITTA MITTA,66614.6881133912,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_32,MITTA MITTA,83952.93802468643,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_33,MITTA MITTA,52048.025025716015,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_34,MITTA MITTA,54210.013783994356,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_35,MITTA MITTA,94972.94167124428,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_36,MITTA MITTA,64387.76990362524,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_37,MITTA MITTA,44100.88174452782,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_38,MITTA MITTA,45821.56057546979,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_39,MITTA MITTA,58852.09920281474,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_40,MITTA MITTA,86040.40332028728,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_41,MITTA MITTA,86558.72702702356,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_42,MITTA MITTA,44857.663817816625,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_43,MITTA MITTA,63597.34149341113,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,MURRUMBIDGEE,517683.6806855606,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_1,MURRUMBIDGEE,207101.05337108017,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_2,MURRUMBIDGEE,537289.0086880358,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_3,MURRUMBIDGEE,632017.8567815161,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_4,MURRUMBIDGEE,463311.4757878097,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_5,MURRUMBIDGEE,536091.6665977618,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_6,MURRUMBIDGEE,341481.90590528824,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_7,MURRUMBIDGEE,470295.4329642766,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_8,MURRUMBIDGEE,380889.97555212665,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_9,MURRUMBIDGEE,500437.67185866967,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_10,MURRUMBIDGEE,502644.44551044854,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_11,MURRUMBIDGEE,516657.2879067402,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_12,MURRUMBIDGEE,570097.8183450935,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_13,MURRUMBIDGEE,180911.86284459487,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_14,MURRUMBIDGEE,368462.6634028484,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
